rc1,rc2,rc3,zs1,zs2,zs3,nfp,etabar,B2c,p2,axis_length,iota,max_elongation,min_L_grad_B,min_R0,r_singularity,L_grad_grad_B,B20_variation,beta,DMerc_times_r2
0.6418891,0.0069066454,-0.021946443,-0.6274722,-0.03538867,0.020363988,3.0,0.5589361,-3.4819584,-1131386.0,13.752174156872693,2.6029915327664304,8.807513000913236,0.4379769233272938,0.3869639933109283,0.1113355941017947,0.2543426156511658,0.6270642846755736,0.0176233605442445,0.9470478207254632
-0.54095274,0.02664053,0.0083691105,-0.4660742,0.043610092,-0.0018202416,6.0,1.1809106,-1.0392789,-231064.62,20.17451255541573,-4.596544752933832,3.774229728492663,0.3658513967837342,0.4940568991005418,0.151651490223186,0.1823518207266349,3.4372524691254003,0.0066778504773613,0.1967350894739746
-0.5363934,-0.02204978,0.005797692,0.48714697,0.07106635,-0.020756073,3.0,-0.80979204,-3.3590324,-577035.4,11.933534828028812,2.2193062696236234,7.426720430602754,0.3315657705220209,0.4473545090295373,0.0928319280300608,0.1593625065571738,3.1402337925146604,0.0062489499052223,1.5452109219879906
-0.53293586,0.009651104,-0.01730376,0.7950889,-0.026458856,0.03476256,8.0,-0.8136258,-1.2508439,-185129.62,34.14818424614408,6.751074091708421,8.46844213379847,0.3731625818407163,0.459411486983299,0.056883218712193,0.1691247430991744,3.8585032090366376,0.0007527558009764,1.4053952974350818
0.4950178,0.055795774,-0.005363065,0.5512759,0.060454324,-0.003164967,3.0,0.7416106,-1.7626183,-872204.5,11.868138128527246,-2.014312907540188,7.813027179165966,0.3622111042832502,0.5661410419270398,0.0520956213817947,0.1015975917714256,3.6863266654987714,0.0029746140993409,1.9843443327587509
0.55103695,-0.040108096,0.0029017893,0.5059715,-0.0690108,0.008224922,5.0,-1.8226402,0.34643352,-143487.0,18.22619505316094,-3.7658668900562735,2.6483502768471525,0.3972496616126608,0.4059531609527767,0.0649126554668492,0.2519467470948903,2.664639531139985,0.0007597683028534,0.7592456328630612
-0.45418265,-0.024757346,0.00039235305,0.32879898,0.053389028,0.00047988963,5.0,-1.4239239,0.08163841,-222168.75,14.272944179952908,3.1822413990172813,4.757421939506013,0.2864423686770881,0.5214523522881789,0.1417540272504383,0.1593928441418998,4.569816392790848,0.0056100101597843,0.3246973835719295
0.55462354,-0.03549344,0.00840369,-0.75208765,0.05076928,-0.008143759,5.0,-0.83606195,-1.1397145,-38537.625,21.82861413032132,4.157537034904545,8.892978747371519,0.4043588535952711,0.4014793252572418,0.1605660314764823,0.241989733920248,2.170894121185087,0.001248539128776,0.1648647566533701
0.5717387,0.030039452,0.009718687,0.5271132,0.024225943,0.0053221155,4.0,-0.8831394,-2.7359157,-830085.9,15.340070871405649,-3.1792592218940943,5.060006746128259,0.3689452259055886,0.448582044802606,0.1636345300430337,0.2278687490130353,1.6176139774979283,0.0279307626895887,0.8471003664108752
-0.6825825,0.08232153,-0.031094013,0.61718476,-0.023807148,0.022631353,3.0,-0.5999545,-0.42023513,-12989.625,14.069722075986457,2.524138623176218,9.41176287316819,0.3887908048831258,0.3686450216919182,0.0829600350628008,0.186693573486905,2.107224360748232,0.0001123425639573,0.0045957968988534
-0.62952554,-0.029024065,0.008130029,-0.7630903,0.017107511,0.006684579,4.0,0.822273,-2.5782382,-368318.12,18.879076167945858,-3.234413632976721,6.985152862106437,0.4570282086886317,0.3495804220438003,0.1015265955313615,0.2793389313314205,2.6468446303902207,0.0047708152824463,0.8627223255965819
-0.5508693,0.07458427,-0.01120837,-0.74473476,0.09123819,-0.0043932167,6.0,1.232093,-1.6026626,-103776.5,25.808683870844696,-4.528714019008979,6.271001350002954,0.3730366832604771,0.5125066116452216,0.0928504092417958,0.2022861311287031,3.7770856959861008,0.0011242852887602,0.897322967702785
0.6916737,0.0481198,-0.012548883,0.5910447,0.0902622,0.0030678166,7.0,1.2214241,-0.93212956,-24632.375,29.325256742765653,-5.557836789645833,3.00334440147867,0.3966771064205303,0.3689949857071041,0.1221944867492048,0.2061625673307752,3.8612551252194383,0.0004621887547923,0.2492205956882778
-0.6343029,0.051746972,-0.039132383,0.75431603,-0.0164164,0.018864546,4.0,0.9051088,-2.6719182,-244215.0,18.75000367186638,2.861471164846841,6.733923224800725,0.3570090473407722,0.3783116750419137,0.098217664823766,0.1496794179179421,4.335274309157574,0.0029604750685996,0.6989124066748974
-0.64557135,0.06653483,-0.02382642,0.7243021,-0.03143469,0.008555148,4.0,0.90631324,-1.5054414,-139017.62,18.545348684996583,2.909575604077822,5.821716915060897,0.426272957707995,0.3971370607614516,0.1287601579359429,0.1927819487664311,2.1663253125581936,0.0028962945705695,0.3043724008882962
0.50389427,0.039617278,0.013751712,-0.4371551,-0.004308959,-0.006929732,6.0,1.0146041,-0.7745136,-330421.75,19.024110235188,4.914130240880878,8.22429246411774,0.3255696031873074,0.5219712965190408,0.1287918261940589,0.1870924574917377,3.541369460018485,0.0068873966274621,0.4139290269469537
-0.5001449,0.059305653,0.0019058047,-0.5843134,0.06545003,0.0074840877,7.0,-1.6038865,-1.5392011,-172329.5,25.0975025807685,-5.355064473138192,3.2487674237285376,0.3970472237824763,0.5610665588174014,0.1346744910373605,0.2606307733342791,2.6264979832415216,0.0039277169040544,0.5374892039899568
-0.5229939,-0.033386387,-0.022017296,0.7690857,0.038457386,0.03417038,4.0,-0.806455,-3.3859258,-238862.5,17.71627700178429,3.054515689430089,9.408819783922173,0.3895397465817174,0.4216023944318294,0.0923820298236346,0.1990680247836684,3.832443810981808,0.0025617269558593,1.78623218397275
-0.72468626,0.05233062,0.017170269,-0.73434776,0.041853916,0.04501508,8.0,-1.4166431,-3.623798,-174597.88,37.656896341267846,-6.655297824306106,2.457856295872952,0.4823865304866186,0.3448146246373653,0.0540642235301308,0.1224479139497565,2.0585258782299327,0.0006413111013287,0.5629514167498808
0.4276573,-0.04757348,-0.00073664275,0.5241884,-0.075978324,0.0019816775,6.0,-1.1205078,-0.8081492,-307400.62,19.585801945509644,-5.063798192807638,7.493433937809192,0.3232550806100424,0.5255058557959271,0.1101149048445388,0.1997047933748621,3.144490323769824,0.0046838914951225,0.1884060879015558
-0.7114254,0.024800465,0.022519574,-0.6013247,-0.011266394,0.04666697,5.0,-0.8461501,-3.3838878,-259387.38,21.87362554508377,-3.7477390368053833,6.651066594412847,0.3324138655077279,0.335894614458084,0.0513674866688584,0.1311263322241947,3.874819363380897,0.0008600730350768,2.356968850496438
-0.60786176,-0.013623713,0.0023808328,0.6159284,-0.02328465,0.021683196,4.0,-1.0903052,-0.93937576,-91883.75,16.830695270040234,2.753734196692814,3.738811738574229,0.3921730018653248,0.3808953629340974,0.0958285808706029,0.1960264521567683,4.266667235212118,0.001060324237678,0.1769090176636338
0.76907843,0.093935855,0.012572766,-0.67497486,-0.06757742,0.01350306,4.0,0.6621155,-0.9028393,-91614.875,19.582077152234376,3.274167649791229,8.292338822087697,0.3199478209183691,0.3122846549376843,0.0517344983327316,0.1189117068488647,4.549799387948487,0.0003081316727697,0.0508812313744502
-0.39413628,-0.024090288,-0.015744176,0.45426062,0.038748045,0.010736152,3.0,1.2377474,-3.2696106,-1164308.0,10.400006224769935,2.046821060570312,6.133408833115701,0.3312254390255515,0.5660292562097311,0.0689603195820292,0.1813656363775951,4.019080010803052,0.0069578694600411,0.4231834658495037
-0.57673216,-0.01815991,-0.012641125,0.7240764,-0.041984886,0.032709192,2.0,0.5098828,-3.4229472,-372615.12,10.554336250602304,1.5926168440805963,9.004710015682123,0.3435005074965083,0.3924668068066237,0.0808310250310191,0.2166916242989289,0.9326209767283844,0.0030593313421614,0.8738376772383591
0.60672003,-0.0015511289,0.005425055,0.7104242,0.068288915,0.0021194106,2.0,0.6740408,-2.348088,-626922.5,10.611962788338095,-1.4040343450346482,7.836571491283568,0.2879316725827602,0.3863037857227028,0.0593142444112742,0.1315271990394377,4.562952042661475,0.0027716713049731,0.4049731982467456
0.431077,-0.05135278,0.00035592355,-0.44815335,0.013467893,0.0022869173,3.0,1.2518957,-4.872178,-1159959.1,10.657069924387644,2.1006207528019654,4.992648008833698,0.277405550031854,0.5172142926603553,0.0696702952061568,0.1431665026666128,4.5382716137054935,0.0070753487450434,1.3270032725073326
0.6240391,-0.04410682,0.004229534,0.80310464,0.009748091,-0.000927507,4.0,-1.060559,-0.41432014,-63465.875,19.315828152882258,-3.171347702206527,7.290422462696542,0.397414929141011,0.3276245337910952,0.1052873410747431,0.2240335993560386,3.250468953105353,0.0008841021614964,0.0212222290729465
-0.5875149,0.019392066,0.0006135346,-0.5858142,-0.010902254,-0.0061277584,4.0,1.0349472,-2.0177362,-425988.12,16.20919772007687,-2.9467588940446747,4.830313412257288,0.4046371043489269,0.4324907229747623,0.1501083967268898,0.2065848250339171,2.0413609730319147,0.0120619446017303,0.503824008209089
-0.59129363,-0.020373097,-0.014855911,0.4538389,0.009109574,0.023257561,4.0,0.95617783,-0.6974883,-128879.25,14.975440288609096,3.23301882060495,7.340699324020333,0.3179995719833837,0.3734773593023417,0.080864523712886,0.211383105595459,4.853098807737549,0.0010590316266354,0.0828549866852204
-0.6255601,0.03541914,-0.014658733,-0.63190603,0.064029746,-0.023919325,5.0,1.1870996,-4.3879056,-501439.75,20.99215689959855,-3.769171421121369,2.498685549661813,0.4563450653573984,0.3952003018930555,0.065955965767943,0.2046984829259027,2.027225645775422,0.0027411751756268,3.114242346070946
0.5246712,-0.008632236,0.007653623,-0.3923908,0.019728418,-0.005184441,6.0,1.3348818,0.3109741,-48820.25,18.725359226545308,4.57359808372753,5.0596954871682165,0.3023131703651101,0.4590429440140726,0.1476470118882999,0.1937689407409334,4.101504557890019,0.0013373934354419,0.176973893920732
0.6718031,-0.022310434,0.0031163208,-0.75324595,-0.041649867,-0.024481805,5.0,-0.93462664,0.7101635,-280456.75,23.48382336924436,3.777313310936712,5.487957500934348,0.3818331262044355,0.3027701284736396,0.0651248965433292,0.1860186303727678,4.979164331572582,0.0014947544458871,0.1926838013342151
0.60715413,0.014451977,0.009754337,-0.52472943,-0.023944948,-0.010038356,6.0,1.5167881,1.2519509,-19940.75,22.46325214337415,4.64421152530029,2.4936790806220768,0.3796687301808779,0.3975435085594654,0.1226756000509053,0.2538315106316647,3.0863841831343883,0.0003771097270789,0.0255011278415214
0.4309631,-0.02084352,0.009025579,-0.6123071,-0.008830427,-0.021579973,3.0,-1.0027437,-2.5917344,-1919235.4,11.865313656097763,1.8399167042561992,5.414493066790022,0.4003239374702941,0.5391678009182215,0.0604157997999213,0.2025167609172396,3.645128327902015,0.0088031714902378,2.457730988625673
-0.67812586,0.0625496,-0.0092931315,0.58779097,0.026850963,-0.002195898,3.0,0.9260401,-0.84339255,-117490.375,13.799970117686948,2.0151660845211823,6.679487289978585,0.353829206107986,0.3751306086778639,0.1327879198019938,0.1862239491675366,4.500023190249773,0.0026033303948992,0.1295385177535537
-0.5748479,-0.0428545,0.0073157544,-0.59151906,-0.07564436,0.008481466,5.0,0.8742222,-1.9975852,-266479.62,19.8515745184625,-4.214052531643402,5.863275577329063,0.4512459279476206,0.3896133783273398,0.1495355208306527,0.1887248725351767,1.884290955661224,0.007487944347607,0.6229555503628545
0.41448128,0.0018510427,-0.0013414322,0.48294538,-0.016052347,-0.0031111087,7.0,-1.7730908,-1.3548751,-308340.38,20.847942046942983,-5.192930947832208,3.411176256175777,0.3246457807089327,0.5887111927149816,0.1217669667241563,0.2068893132770791,3.96855222937066,0.0057451217366502,0.1479979469595593
-0.67134506,0.06739005,-0.000613375,0.5974636,-0.00791177,-0.0057568257,4.0,0.8797415,-3.2140558,-377853.25,17.392129244557125,2.968147986424364,5.442660745856876,0.4381374818280677,0.3954316169256343,0.1863097692032616,0.2351914456751533,1.924649633815032,0.0164817864095508,1.7886910719668982
-0.56260043,0.018830013,-0.007402902,0.84601706,-0.06085029,0.028763486,4.0,-0.9405134,-0.6729593,-107081.125,19.066300494712227,2.887616524975148,8.164826957282488,0.3685488599529508,0.4488266767002641,0.0527442335336112,0.2057468319808391,4.535319648092261,0.0003743456238896,0.4688680738623783
-0.7075279,0.08308568,-0.037158992,-0.8669318,0.07487025,-0.017160164,4.0,-0.7426035,-1.3395323,-79838.5,21.09654786681581,-2.988655394702358,7.758878738850817,0.4482841117209441,0.3383988104760645,0.0816519663141339,0.1752760857382748,1.8469021193251496,0.0006688912708013,0.2834597528368408
0.6517525,-0.017185057,-0.0010576978,-0.41645697,0.053894777,0.0070693977,4.0,-1.1837889,0.35023838,-872518.4,15.4111206695577,2.5503596732530847,5.236057377309848,0.3189472929780013,0.33212016930338,0.0860252759421362,0.1684916251168493,4.913591761500203,0.0081140297297853,0.3542568168631703
-0.6038144,0.015170533,0.0122964475,0.62726957,-0.0043887002,0.007052558,4.0,0.90901953,-2.9919643,-271254.62,16.881058250415787,2.9815187451537914,5.927092473004654,0.3691168087880129,0.4236525576561687,0.088712845113362,0.1680270338802043,3.714988715906909,0.0026826253938875,1.2307678283486951
0.57306314,0.03187715,0.006458779,0.7757941,0.024949273,0.028127348,6.0,-0.9356728,0.515404,-503991.5,26.38176209469129,-4.641387979886199,6.005207677018467,0.3824915133732071,0.4523552348837255,0.0566204956163419,0.1660085149669082,4.177955100329234,0.0020303944101793,0.5400692933004851
0.4989554,-0.03307202,0.012877239,-0.49046785,0.06998794,-0.0063412837,5.0,-0.9712689,-2.1822455,-456957.5,17.211386166500905,4.046107245325449,6.229066712403871,0.3425269401691889,0.4550953414291143,0.1010360354921151,0.166973051423536,4.206458692390806,0.0058618981368944,1.147949443111443
-0.65945077,0.09217215,-0.02764741,-0.9376599,0.10011444,-0.018618893,6.0,-0.95556486,-2.402905,-282442.88,31.41725332637919,-4.618452131435668,7.975860377953836,0.3826727644466691,0.4050739742815492,0.0577432060021182,0.1829005208851528,3.603748532516489,0.0011834291800362,3.390048580595597
-0.6288053,0.019724298,-0.00081639376,-0.53601277,-0.01646299,0.01448197,5.0,-1.463091,-1.2801572,-460292.12,19.575456534550344,-3.50169920383076,2.78109666555184,0.3457661726674446,0.390102624776773,0.0520941912732265,0.174471793629857,4.369128005738155,0.0015697193408876,4.76886472135956
0.65770274,-0.008477712,0.022412347,0.73012376,-0.06303626,0.027082538,4.0,1.2403014,-0.580141,-114966.25,18.891598343124805,-3.2459035564039307,5.6675179799085065,0.3588598819124439,0.3114071972668171,0.056685367706734,0.1952671152916418,3.639970842429589,0.000464218202923,0.1511370339440969
-0.44869593,0.007928489,-0.014414129,-0.49945512,0.022967832,-0.022766858,5.0,-1.3791608,-1.4674056,-176059.75,16.291614398841183,-3.513696904163567,2.6905297594665467,0.3606859236952769,0.5448184320703146,0.0650229459006269,0.1447152078550069,2.939600711678096,0.0009354126267467,0.701604339583519
-0.5972495,0.07806577,-0.0031473362,0.5558071,-0.039280575,-0.0076105488,3.0,-1.0705558,-0.59377044,-60006.75,12.762944754962682,1.8572436119353013,5.0374875296497885,0.4392807424736265,0.477668923791498,0.1057401503882502,0.2445754615068605,1.5907135609160374,0.0008431208265663,0.0662423277752723
-0.5368908,-0.0018047914,-0.0027346234,-0.60113174,0.021710379,-0.0057330695,4.0,1.0434847,-1.7952107,-129168.0,15.771459954304015,-2.9176492945025108,3.948282730731429,0.464928227746628,0.4585697804577647,0.1749917810949241,0.3119656455042466,1.212908546173031,0.0049705002748242,0.3595169525745396
-0.67262596,0.016290162,-0.004274641,0.55681914,-0.021510337,0.0094027305,2.0,0.75650024,-4.604837,-417828.88,10.218480849739471,1.5319886334910926,5.392929632966948,0.266875868777662,0.3393895616754887,0.1283448580402058,0.160769718482686,3.012938286536266,0.0086489873416175,0.8951163668208012
-0.6465187,0.013851665,-0.015699025,0.6667755,0.033632524,0.009918869,5.0,-1.1860012,-2.0256956,-218399.0,21.79334319536196,3.892718512428526,3.6281865448149295,0.4244557456546383,0.3516339324414728,0.0934518628641354,0.233438344736797,2.777604812108784,0.0023968256048228,0.6726576265253801
-0.55614066,-0.099961646,-0.016790628,-0.5388455,-0.052623395,-0.009777914,5.0,-0.7615578,-1.4228882,-258042.5,18.99474356617228,-4.344720225343061,9.847481894068135,0.3762896524152107,0.3271070644259452,0.1223653941272066,0.1931575911430102,1.821979831694821,0.0048553252914003,0.3097378157760931
-0.56559587,-0.027281454,0.0046261805,-0.47389048,-0.031471536,0.00071921793,7.0,1.8620565,1.0457394,-22619.625,23.992373869011463,-5.374107872039009,1.9580409759863373,0.4398624704257364,0.4117488614283499,0.1410175249938642,0.3258221227005079,1.3828233287295255,0.000565251132151,0.036913727427115
0.5846156,-0.07656719,0.01656408,-0.5551042,0.068691656,-0.037553992,4.0,0.8508995,-3.9337769,-913325.5,16.31064957234222,3.2393865779179203,6.001691541747858,0.3682996141919644,0.322253143414855,0.0771361826290076,0.1421937603958954,2.95703173413769,0.0068289153935496,1.3494339608884491
-0.64326185,-0.01373167,0.010111392,-0.8374252,-0.051698975,0.02125554,5.0,-0.83371884,-0.46051887,-84624.5,24.561246739291104,-4.127360561183028,9.357626895665543,0.4038488732665706,0.3531178720295427,0.116598326227963,0.2343071154695924,2.628003393657212,0.001445741381529,0.0146664296956071
0.6196357,0.051565684,0.0076280846,-0.5427953,0.004963688,0.007212462,4.0,-0.7257103,-2.7320893,-392671.38,16.135331864611288,3.205374368631181,9.909280982289085,0.3917991477699345,0.4243018985725941,0.1702383908697594,0.2009424921463019,2.424333506467138,0.0143005953620102,1.5234937283870893
0.6587769,0.057700247,0.010296675,-0.7052986,-0.020555712,-0.01739395,6.0,-1.3935809,0.0018045204,-34240.75,26.674475139072257,4.6947406422237,3.072543740442003,0.4353623465718811,0.3886266918852924,0.1122872198469105,0.2084303172171721,2.299950621558045,0.0005425175490724,0.0979335376154072
-0.7055822,0.10075308,-0.011695316,-0.74241716,0.056300413,-0.008991798,4.0,-0.8183478,-1.7937323,-473636.12,19.583139517107654,-2.9696667927973466,5.843219824289485,0.4906320462338129,0.3834755588322875,0.1414233508869591,0.243093138068813,1.571567936020034,0.0119041099574397,0.7667043527482971
-0.5944219,-0.022189409,-0.0065756133,0.593368,-0.002170237,0.0003080183,4.0,-0.8631926,-1.8358009,-279688.25,16.41119880536746,3.21501564372468,5.443486419781323,0.3913663300069884,0.3768130550161003,0.2122970841530365,0.219091601747417,1.6938599636276752,0.0158406188454934,0.3909911135565782
-0.57817423,0.011623049,0.0077979336,-0.7970063,0.0445685,0.008812816,4.0,-1.0040963,-0.61061835,-89719.5,18.70727205219998,-3.083172945850332,8.967694270476223,0.4053445433506276,0.4412467493675647,0.0930518275243328,0.2623664657336003,2.704582763013129,0.0009762173516737,0.1426186339193483
0.6239144,-0.003380387,0.014583092,0.623024,0.05923933,0.023185406,3.0,-0.7337588,-0.6443832,-186719.0,13.580605651548868,-2.2987780218511085,8.346425845714679,0.3326917749292196,0.3581221001222728,0.0694370317754398,0.2009186940778228,4.257606648259892,0.001131307515828,0.000809720384158
-0.6300359,0.045090035,0.0038506663,-0.5808603,-0.035955593,0.026279008,3.0,0.98700255,-0.18656734,-169446.62,13.337671421826949,-1.7817509851006512,6.775184645276824,0.3514338456479234,0.4189048237167297,0.1342364135867011,0.1954300553264734,4.560078944930241,0.0038369263958766,0.0772430323762789
-0.5806372,-0.033409216,0.0023298857,-0.6558563,0.011082388,0.008836494,2.0,-0.6471377,-1.6483438,-505994.88,10.252412663473557,-1.549442247441993,8.644577255208057,0.3136427741077767,0.3882834536489098,0.1379453157325991,0.1514633783563184,2.961772215389421,0.0120995689067033,0.0838554854795314
0.6620946,0.072974026,-0.007550962,0.73217607,0.05554838,0.004576737,5.0,0.8020731,-1.3539022,-537201.1,23.09948213960249,-3.890799193952682,6.14287383197197,0.3805272046286118,0.4184303949587047,0.0598542630331493,0.1392253555728719,4.637962056647805,0.0024184491098582,0.97619072205333
-0.49994048,0.030785166,0.009118912,-0.5806651,0.020188991,-0.004179342,3.0,0.9197592,1.4961139,-103212.125,12.11253830970432,-1.8583048629128176,9.375043016811324,0.3407791196636716,0.5399635927751657,0.0526315651705198,0.1111063747200447,4.691645399007527,0.0003592800929747,0.0591552783808226
-0.57680774,0.01326618,-0.0068421983,0.73444533,-0.035299595,0.02737159,5.0,-1.1697779,-2.9468856,-346810.75,21.70851396158683,3.69668967734208,3.740491050020598,0.4202024440291419,0.4296162440441546,0.0760912945516636,0.193241656721572,3.5477777195105533,0.0025233201774403,2.6034047472560644
-0.74783695,0.04977242,0.010100007,0.73376495,-0.039183505,-0.0031401014,2.0,0.93360573,-4.058475,-331773.75,11.509616776234465,1.4305944853878363,7.360958835310706,0.3864852152238969,0.3120354786515235,0.0530144722178453,0.2163762269894639,3.422106617120365,0.001171765669773,0.6548260807213773
0.5545332,-0.032380197,-0.012587855,0.42983365,-0.050697796,-0.013445734,4.0,-1.1281598,-0.7571768,-146548.12,14.295658753360517,-2.906406094520316,3.654900554699634,0.3336615396362212,0.4256744738668205,0.1038144408883634,0.1632777599400837,3.669888761660012,0.0019847493525394,0.2198485767234208
0.35566574,-0.015608442,-0.0046001878,-0.3844507,-0.0074724737,0.0016489793,4.0,1.3587316,-2.0798502,-1336703.9,11.330055102759848,2.5298093423402426,4.272389252486644,0.3137274668271911,0.6333260023966433,0.0952360851464185,0.1757625571994068,4.887516689994359,0.0152351993168989,1.899025562394518
