rc1,rc2,rc3,zs1,zs2,zs3,nfp,etabar,B2c,p2,axis_length,iota,max_elongation,min_L_grad_B,min_R0,r_singularity,L_grad_grad_B,B20_variation,beta,DMerc_times_r2
0.347126884032186,0.0078911389831615,-0.0052426747017775,-0.4058800244583647,-0.0108458962094444,-0.0007034262749318,7.0,-1.402951622050688,-1.699489751459851,-639738.3338000049,17.805102767251594,5.31604841799261,4.270853518013023,0.3171715598978936,0.6660069296527531,0.138387391897874,0.1656457647279818,3.8960247911812913,0.0153959073157792,1.2261053937110007
-0.4252192690054296,0.003862835284417,0.0008915696041144,0.3930857882129794,0.0129469577897891,0.0032147923913798,3.0,0.922125297700923,-2.674281203735021,-1973187.5478678995,10.076454375736937,2.1275756263776247,6.202183284756599,0.2619669761414331,0.5795351358831016,0.120246187330533,0.1648453470856093,4.37779396842092,0.0358526168680609,0.8932742908279385
-0.4449813083271976,0.0032256747344158,0.0027109319090904,0.4487445577102239,-0.0105413379233256,0.003157199535827,4.0,-0.6987662916499993,-1.0167978020618735,-536320.4208588063,12.97414576105613,3.4608432100739788,8.47090945065772,0.3340736597299836,0.5609552983163082,0.1389631125831308,0.2221180842410134,1.6285268482748436,0.0130146730901862,0.1833047225790179
0.9872440772816324,-0.7315146341150952,-0.3406167356755044,-0.9824498649794274,0.6526408639799534,0.4340726493740223,7.0,0.6786577387009121,-2.145026905694326,-12421.549240522634,88.87127104036043,13.239277938638768,8.691576410485242,0.4942008479238308,-0.3781419757212232,0.1170156799963796,0.1750594948852738,1.1326880156996029,0.0002137340675036,1.3015157037450469
0.3094660408234878,-0.006017509551808,-0.0002597029470189,-0.3422018520463989,-0.0057036931361308,0.001520158301567,7.0,1.8940170673808483,-0.9898282786743856,-617945.4772233899,15.715819267832115,4.814990219803565,3.343437229036774,0.2943015509795599,0.6847761525717233,0.1431674118508706,0.1838090357403934,3.726603897371709,0.0159165291833834,0.6494266497245254
-0.6189247091602891,0.0259474262562433,-0.0097233105135795,0.5079626313884089,0.0321562413831678,0.004236716993873,4.0,1.2151290656994516,-0.1434004392961841,-440070.8159521236,15.808995085959754,2.851061169161075,3.927904316685338,0.3806290959843861,0.3972994065823745,0.0580763870329841,0.2146632714669201,4.814236019702732,0.0018652266596157,1.877315052230081
0.4935650347839195,0.0365148567271412,0.012471999196807,0.5443140541475715,0.0363077841202617,0.0107678691095875,9.0,0.6761047256422866,-2.5795275067388217,-206258.89639955107,30.201446437750697,-8.46631545758379,9.653785259859882,0.4749032424173398,0.5304778227464145,0.2537471576376123,0.2978966457193292,0.166543407075463,0.0166887929295622,1.4093935477939588
-0.1041017136911027,-0.0661497535458673,0.0236437393892133,0.2002125058770746,-0.1107710956400647,0.0211717968763662,1.0,0.6195762665279808,-2.0503705070332745,-8479.790983777048,6.472523009808151,-0.2236262586047803,5.80649608961077,0.5311313278284757,0.8533922721522423,0.1052118021429595,0.2454401371578251,1.0147833092698413,0.0001179570576153,0.0020147761723937
-0.554921104534337,0.0087740748270778,0.0074256972627949,0.6790000692296545,2.584597300907761e-05,1.2774576481791757e-05,7.0,-1.234895550311087,-1.974842891675767,-275559.3333937485,28.04812617179008,5.666256441555852,3.569006318037439,0.4575655973675336,0.4612786675555355,0.0710567106511179,0.2472252973473367,2.4562493523295954,0.0017483774164015,1.852580940681052
0.5153508958448075,-0.0386065550222453,-0.0072227050131347,-0.4616575685265714,0.0790952516482155,0.001700385488554,4.0,0.9010620458216808,-0.6052679360413153,-135010.33082356086,14.3021123940458,3.1862807101058785,7.538788426996307,0.3578679738476464,0.4532652541460817,0.1070517385781358,0.2063841818312092,1.921810682899702,0.0019443046516222,0.0865015049285214
0.5542343313917746,-0.0030966748115632,0.0023105356179905,0.5917521983374038,0.0512281601763325,0.0135828432994062,2.0,-0.6813166183749648,-1.908699655524125,-1254577.8328228532,9.728377935002175,-1.4126215747438733,5.698134943628352,0.2660046343418704,0.4403584581786716,0.0944145937540751,0.1441552360996012,4.318994794992369,0.0140535399096113,0.0981881624789702
0.5191754567144268,-0.0629572199095413,0.0138175723107284,-0.531034469250411,0.0251419235977079,-0.0207961360278133,8.0,1.8388876946603068,-2.5551467769724594,-192713.13825657056,27.546506548745384,6.058166917198752,2.1255423462176983,0.3362912555188368,0.4040497510653034,0.0650533849119313,0.1448586828237586,4.910158504001013,0.0010248516057644,1.7224241148160138
-0.6309931353068888,0.0719423951960689,0.0040046922556876,0.6384958151166601,-0.0304787760304501,-0.0203613433428133,6.0,0.6909529884157526,-0.7963064676281179,-77234.35146532154,25.055133771682872,5.185252616438042,9.717666144163118,0.4239674039127634,0.4449539521448676,0.1365454119080039,0.2303558136483365,1.5913228434881963,0.0018095666844768,0.2381830945592734
0.4980543110569507,-0.0449027463786029,0.0107556907262225,0.7006995295591482,-0.0603286311938897,0.0100840608701662,9.0,-1.2662089073847418,0.3637444647558899,-13993.74667011788,35.03399520109655,-7.798632146107602,5.655615176469594,0.327142623239438,0.4462872518382236,0.1340188050523962,0.1902924641115557,4.737221211574961,0.000315845980421,0.0305437310092269
0.4783559844168755,0.0533437858999053,0.0107386971709475,0.5092839383695945,0.0437395173770942,0.0081033820430536,4.0,-1.2981022437286471,-1.5511718726701282,-253354.50939855032,14.069371368197816,-2.511340227265736,3.3182089341123366,0.4166363600095665,0.5642491043120821,0.1085898270453076,0.2224384059513069,1.6254845602465495,0.0037541946412706,0.4695766978623202
-0.3530089182028482,-0.0094080217834902,0.0035410315760999,-0.2863355696114521,-0.0110660776084545,0.0023093250477527,10.0,-2.735866753135537,-0.7507073965560362,-406894.709237656,21.178025136338142,-7.185882115491197,1.8365490147340688,0.2584382507798243,0.6411240915897608,0.0948202153233876,0.2057530777458384,3.77121270391895,0.0045972040569522,1.73645871463453
